client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
13c2b4fd7bcbfdfb5f133de6383869be0308067f45fd71b8e930f668c585e4458c66a57150dd9951237c101c6e4413463af10995c11e30bb75516c3b42cdb2bb	common_voice_ga-IE_18182560.mp3	Luí fada atá uaim.	1	0	twenties	female	Gaeilge Uladh		ga-IE	
e3aa8071a7f893c4e21442edaf68d7da66d6d1bef34ef3f48a4f0f9c9ab58544f441d5d35cf8a42244cbe887013e5711ce8b33fd19ddc14cf7971be9c8bf48b0	common_voice_ga-IE_18182684.mp3	An Méid Scaireanna	1	1					ga-IE	
e3aa8071a7f893c4e21442edaf68d7da66d6d1bef34ef3f48a4f0f9c9ab58544f441d5d35cf8a42244cbe887013e5711ce8b33fd19ddc14cf7971be9c8bf48b0	common_voice_ga-IE_18182685.mp3	An bhfuil do dheartháir anseo, a Dhiarmaid	1	0					ga-IE	
e3aa8071a7f893c4e21442edaf68d7da66d6d1bef34ef3f48a4f0f9c9ab58544f441d5d35cf8a42244cbe887013e5711ce8b33fd19ddc14cf7971be9c8bf48b0	common_voice_ga-IE_18182766.mp3	Ar an mbróg	1	0					ga-IE	
e3aa8071a7f893c4e21442edaf68d7da66d6d1bef34ef3f48a4f0f9c9ab58544f441d5d35cf8a42244cbe887013e5711ce8b33fd19ddc14cf7971be9c8bf48b0	common_voice_ga-IE_18182767.mp3	Tá an-áthas orm a bheith anseo libh inniu.	1	0					ga-IE	
3b6daadde7a3c6624de5f5a86ac2af46a0227ef75de7b2d60155cbe50726e3fb88a2175daec014deee8351e1985127eea1eb6d55775a31ca0048a024cf3874be	common_voice_ga-IE_18182846.mp3	Tá bean bheag ag an doras, agus tá bróga bána uirthi	1	0	thirties	female	Gaeilge Chonnacht		ga-IE	
3b6daadde7a3c6624de5f5a86ac2af46a0227ef75de7b2d60155cbe50726e3fb88a2175daec014deee8351e1985127eea1eb6d55775a31ca0048a024cf3874be	common_voice_ga-IE_18182880.mp3	an cnoc is airde in Éirinn	0	0	thirties	female	Gaeilge Chonnacht		ga-IE	
3b6daadde7a3c6624de5f5a86ac2af46a0227ef75de7b2d60155cbe50726e3fb88a2175daec014deee8351e1985127eea1eb6d55775a31ca0048a024cf3874be	common_voice_ga-IE_18182888.mp3	A dó dhéag d'fhichithe	0	0	thirties	female	Gaeilge Chonnacht		ga-IE	
3b6daadde7a3c6624de5f5a86ac2af46a0227ef75de7b2d60155cbe50726e3fb88a2175daec014deee8351e1985127eea1eb6d55775a31ca0048a024cf3874be	common_voice_ga-IE_18182898.mp3	Go raibh maith agaibh as ucht bhur gcuid flaithiúlachta agus bhur bhfíorchaoin fáilte.	1	1	thirties	female	Gaeilge Chonnacht		ga-IE	
3b6daadde7a3c6624de5f5a86ac2af46a0227ef75de7b2d60155cbe50726e3fb88a2175daec014deee8351e1985127eea1eb6d55775a31ca0048a024cf3874be	common_voice_ga-IE_18182908.mp3	Is é seo an fear.	0	0	thirties	female	Gaeilge Chonnacht		ga-IE	
3b6daadde7a3c6624de5f5a86ac2af46a0227ef75de7b2d60155cbe50726e3fb88a2175daec014deee8351e1985127eea1eb6d55775a31ca0048a024cf3874be	common_voice_ga-IE_18182910.mp3	An bhfuil hata uirthi	1	0	thirties	female	Gaeilge Chonnacht		ga-IE	
3b6daadde7a3c6624de5f5a86ac2af46a0227ef75de7b2d60155cbe50726e3fb88a2175daec014deee8351e1985127eea1eb6d55775a31ca0048a024cf3874be	common_voice_ga-IE_18182911.mp3	Ar an ordóg	1	0	thirties	female	Gaeilge Chonnacht		ga-IE	
3b6daadde7a3c6624de5f5a86ac2af46a0227ef75de7b2d60155cbe50726e3fb88a2175daec014deee8351e1985127eea1eb6d55775a31ca0048a024cf3874be	common_voice_ga-IE_18182920.mp3	Daichead a dó ar ndóigh!	1	0	thirties	female	Gaeilge Chonnacht		ga-IE	
86f09601aa6adb4027dcf8bc0807d3738b34bcc22ea50fb54b05631b13b0cd266c4534fa96112ccc5c09408df91bdca076dd64f2ef459e1b822f80c09a4e8363	common_voice_ga-IE_18183208.mp3	Óráid ag ócáid chun cothrom deich mbliana Ghaelscoil Chluainín a cheiliúradh	0	1	fourties	female			ga-IE	
2bf1907838353bd4ff938cb357518af5cd662218dcf4e05e91bccb5c4981619def6e13f25156c63c468ac5e938051eb89983ae095606bc1ebcbe2aba77dbcf38	common_voice_ga-IE_18183216.mp3	An bhfuil an leabhar dearg ar an urlár, a Mhichíl	1	0	twenties	male	Gaeilge na Mumhan		ga-IE	
2bf1907838353bd4ff938cb357518af5cd662218dcf4e05e91bccb5c4981619def6e13f25156c63c468ac5e938051eb89983ae095606bc1ebcbe2aba77dbcf38	common_voice_ga-IE_18183218.mp3	Go raibh míle maith agaibh agus beirigí libh mo bheannacht ó chroí	1	0	twenties	male	Gaeilge na Mumhan		ga-IE	
2bf1907838353bd4ff938cb357518af5cd662218dcf4e05e91bccb5c4981619def6e13f25156c63c468ac5e938051eb89983ae095606bc1ebcbe2aba77dbcf38	common_voice_ga-IE_18183223.mp3	Na daoine dá dtagraítear san alt.	1	0	twenties	male	Gaeilge na Mumhan		ga-IE	
2bf1907838353bd4ff938cb357518af5cd662218dcf4e05e91bccb5c4981619def6e13f25156c63c468ac5e938051eb89983ae095606bc1ebcbe2aba77dbcf38	common_voice_ga-IE_18183233.mp3	Cá raibh sé	0	0	twenties	male	Gaeilge na Mumhan		ga-IE	
2bf1907838353bd4ff938cb357518af5cd662218dcf4e05e91bccb5c4981619def6e13f25156c63c468ac5e938051eb89983ae095606bc1ebcbe2aba77dbcf38	common_voice_ga-IE_18183234.mp3	Ceapann sé anois gur leis féin an dá cheann acu	1	0	twenties	male	Gaeilge na Mumhan		ga-IE	
2bf1907838353bd4ff938cb357518af5cd662218dcf4e05e91bccb5c4981619def6e13f25156c63c468ac5e938051eb89983ae095606bc1ebcbe2aba77dbcf38	common_voice_ga-IE_18183392.mp3	Léiríonn gach pobal, sa chaoi ina gcaitheann siad lena dteanga, luachanna bunúsacha an phobail sin	1	0	twenties	male	Gaeilge na Mumhan		ga-IE	
181b63f0202ba1fd0594b5a55c4a9bb53429c87b2d2bda74f0370273a94bcffeaf810c3b0838481915f9dfbe59011ea40c5f9281b6a858c7f60f4a644c148d7f	common_voice_ga-IE_18183756.mp3	Tá sí sa bhaile, a bhean uasal	1	1	twenties	male	Gaeilge Chonnacht		ga-IE	
181b63f0202ba1fd0594b5a55c4a9bb53429c87b2d2bda74f0370273a94bcffeaf810c3b0838481915f9dfbe59011ea40c5f9281b6a858c7f60f4a644c148d7f	common_voice_ga-IE_18183763.mp3	Tá a mála ar an urlár	1	0	twenties	male	Gaeilge Chonnacht		ga-IE	
181b63f0202ba1fd0594b5a55c4a9bb53429c87b2d2bda74f0370273a94bcffeaf810c3b0838481915f9dfbe59011ea40c5f9281b6a858c7f60f4a644c148d7f	common_voice_ga-IE_18183837.mp3	An bhfuil sí ar scoil inniu	0	0	twenties	male	Gaeilge Chonnacht		ga-IE	
181b63f0202ba1fd0594b5a55c4a9bb53429c87b2d2bda74f0370273a94bcffeaf810c3b0838481915f9dfbe59011ea40c5f9281b6a858c7f60f4a644c148d7f	common_voice_ga-IE_18183858.mp3	Ar ndóigh, tá cúrsaí rochtana an-tábhachtach sa chomhthéacs sin.	1	0	twenties	male	Gaeilge Chonnacht		ga-IE	
2bf1907838353bd4ff938cb357518af5cd662218dcf4e05e91bccb5c4981619def6e13f25156c63c468ac5e938051eb89983ae095606bc1ebcbe2aba77dbcf38	common_voice_ga-IE_18184142.mp3	Fáinne fí atá ann.	1	0	twenties	male	Gaeilge na Mumhan		ga-IE	
181b63f0202ba1fd0594b5a55c4a9bb53429c87b2d2bda74f0370273a94bcffeaf810c3b0838481915f9dfbe59011ea40c5f9281b6a858c7f60f4a644c148d7f	common_voice_ga-IE_18184272.mp3	Ní dóigh liom go bhfuil	1	0	twenties	male	Gaeilge Chonnacht		ga-IE	
