client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38921990.mp3	ایا تاسو کوم بې حسي یا خارښت لرئ؟	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38921991.mp3	کرک د خیبر پښتونخوا په جنوبي برخه کې یو ښار دی.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38921992.mp3	ماشوم د ښوونځي وروسته فعالیتونو ته ځي.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38921993.mp3	مرغه دانه وينى لومه نه وينى.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38921994.mp3	ایا تاسو په خپل مزاج یا چلند کې کوم بدلون لرئ؟	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922052.mp3	ایا تاسو کولی شئ ما ته د ډوډۍ لپاره ترکیب ومومئ؟	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922053.mp3	انتظار تر قتل بتره دى.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922054.mp3	ایا تاسو کولی شئ یو ښه سموټي ترکیب وړاندیز کړئ؟	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922056.mp3	د ى يې تر شير په ښور وا خوشحاله دى.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922057.mp3	تر بور د تيارې موږى دى.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922104.mp3	که دا مات شوی نه وي، دا مه حل کوئ.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922105.mp3	د بل په خبرو د شپيشتو درختي ته مه خيژه.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922106.mp3	تر بې عقل دوست هوښيار دښمن ښه دى.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922107.mp3	نفیسه خټک یوه پېژندل شوې وکیله او د بشري حقونو فعاله ده.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922108.mp3	ماشوم ویښ شو او ناری خوري.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922172.mp3	تر ده يې نوم لوړ دى.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922173.mp3	ایا تاسو کولی شئ ما د پلور څانګې ته ولیږئ؟	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922174.mp3	ما ګرل شوي چرګ او سبزیجات جوړ کړل.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922175.mp3	بازاري د نان هوسي نارې وهي ، سارايي دي رواغ وايي سوړسک دى	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922176.mp3	د افغانستان د پښتنو جنګیالي د پښتنو جنګیالیو یوه مطالعه ده.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922203.mp3	دا په پنځوسو کې پلورل کیږي، په اصل کې دا اویا وه.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922204.mp3	مړى چې خداى شرموي پر ولانگه گوز واچوي.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922206.mp3	د کار ميرمن په وچه غوا شيدې کوي.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922207.mp3	بله ورځ په مو ټه کې ځائېږي	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922208.mp3	ميم زورما، ټوله يې زما.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922230.mp3	چي مرغه غوندي رپېږي، تر نصيب به نه تيرېږې.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922231.mp3	زه بخښنه غواړم چې ما ستاسو د ترویج د مبارکۍ فرصت ترلاسه نکړ.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922232.mp3	غل او د کور خاوند دواړه نارې وهي چې مه راگورى غل دى..	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922233.mp3	خوار سړى ابلک يې سپى هغه هم خر وړى.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922234.mp3	مور او پلار د والدین - ښوونکو په کنفرانس کې ګډون کوي.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922377.mp3	افغانستان او چین د سوداګرۍ او پانګونې په برخه کې تړونونه لاسلیک کړل.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922378.mp3	د لالا مې تر کور خواجه پاکسار خوښ دى.	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922379.mp3	ایا تاسو کولی شئ د لیدو لپاره ځینې تلویزیوني خپرونې وړاندیز کړئ؟	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922380.mp3	ایا تاسو په تیغ کولو کې کوم مشکل لرئ؟	0	0	thirties	male			ps	
06a569987679f39e4576f9e4503039f799aff38f1ea1c8f37a263c1f7bc68bc12a06d0b98288a7153c6dd62512ef6329fe58d2df28eeac07200a510227917489	common_voice_ps_38922381.mp3	څوک يې په کلي کې نه پرېږدي ،دى د ملکۍ دعوه کوي.	0	0	thirties	male			ps	
