client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28541945.mp3	nota; hudobná nota; tón	2	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28541947.mp3	koreň; radix	2	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28541948.mp3	poddaný	2	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28541949.mp3	booleovská operácia; dvojková operácia; binárna operácia; dvojčlenná operácia; dyadická operácia; Booleova operácia	2	1	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28541966.mp3	hrozba vojny	2	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28541969.mp3	obchodník s umením	2	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28542004.mp3	podľa etikety; vyžadovaný etiketou; predpísaný	3	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28542006.mp3	heroín	3	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28542008.mp3	loď	2	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28542010.mp3	noc plus zhasnuté svetlá v miestnosti	2	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28542048.mp3	Bežnou prevádzkou alebo neštandardným správaním hociktorej z nich.	2	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28542050.mp3	jazdec; kôň	3	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28542051.mp3	naivný; neskúsený	2	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28542053.mp3	dátum	3	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28606519.mp3	brassie	2	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28606520.mp3	Flint; rieka Flint	2	1	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28606524.mp3	fluoridácia	2	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28606526.mp3	hracia kocka	2	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28606548.mp3	Allium; rod Allium	2	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28606549.mp3	Oman; Omanský sultanát	2	0	teens	male			sk	
616ab172c672c302c19d4cd5ea83d52274bc8954931e97a66848fd7917085ea4057befeb508be0444fac3a1e02e02778d1498cd0c59006234b041b28d4136de5	common_voice_sk_28606578.mp3	Eyre; jazero Eyre	2	0	teens	male			sk	
