client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38086398.mp3	Vryheid van die media word gereflekteer in die verskeidenheid standpunte in verskillende media.	2	1	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38086399.mp3	Mensehulpbronne is 'n sleutelelement in die bereiking van die departement se strategiese doelwitte.	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38086401.mp3	Verstaan die geografiese, ekonomiese en sosiale konteks waaruit kuns en kultuur voortspruit.	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38086402.mp3	Steun aan alle skole in finansiële bestuur en administrasie word op deurlopende grondslag verskaf.	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38088717.mp3	Tekste weerspieël ook die verskillende kulturele en politieke kontekste waarin dit geskep word.	2	1	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38088719.mp3	Die lokale van die bevoegdheidstoetse sal binnekort aan elke individuele aansoeker verskaf word.	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38088722.mp3	Deur gebruik te maak van bogenoemde data, bepaal die winsgewendheid van die boerderyeenheid.	2	1	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38088725.mp3	Eenhonderd-vyf-en-twintig toerismeondernemings het toegang tot bemarkingsgeleenthede ontvang.	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38088750.mp3	Hoe lank is jy al ’n onderwyser?	2	1	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38088751.mp3	Beroepsiektes word veroorsaak deur toestande waaraan 'n persoon blootgestel word in die werkplek.	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38088752.mp3	Werk jy in Nieu-Seeland?	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38088753.mp3	Toelating van invoere en uitvoere van diereprodukte van Suid-Afrika en na internasionale lande.	2	1	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38088754.mp3	Farmaseutiese maatskappye gebruik duiwelsklou om medisyne te vervaardig en toon groot winste.	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38088781.mp3	Ek sal verduidelik as jy kalmeer en luister.	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38088782.mp3	Die naam van die akademiese joernaal is kursief.	3	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38088785.mp3	Siektes versprei maklik as daar nie skoon water is nie.	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38088786.mp3	Getal gebruikers van dienste wat toegang tot gemeenskapsgebaseerde behandelingsdienste verkry het.	2	1	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38089141.mp3	Watter bron is die gevaarlikste vir menslike gesondheid en kan siektes soos cholera veroorsaak?	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38089142.mp3	Verkies jy tee of koffie?	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38089143.mp3	Beskryf eie versameling voorwerpe, verduidelik hoe dit gesorteer is en beantwoord vrae daaroor.	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38089145.mp3	Die nasiener moet onthou dat hierdie visuele prikkels oop is vir 'n verskeidenheid interpretasies.	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38091960.mp3	Maak seker jy kook genoeg vleis vir almal.	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38091961.mp3	Griewe aanhangig gemaak verwys na sake wat binne die verslagdoeningsperiode gefinaliseer is.	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38091962.mp3	Neem asseblief die leë bokse weg.	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38091963.mp3	Verduidelik watter aspekte van hierdie bron deur 'n historikus as bruikbaar beskou kan word.	2	0	fourties	male			af	
389d64208bb16616aeaefd59ad89624adf2f7cb0e68d4d97c380215b52a7eced9d0849bb269542471cf25cbddd543932c79011b751eb6d7380245a6da0eb1eff	common_voice_af_38091964.mp3	Die Departement het 'n toesighoudende rol ten opsigte van hierdie provinsiale sakeonderneming.	2	0	fourties	male			af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087445.mp3	Die afsluiting van die proses en die aanstelling van diensverskaffers is 'n voortdurende proses.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087446.mp3	Watter dag is vandag?	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087447.mp3	Word jy vroeg wakker?	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087448.mp3	Selfs die internasionale musiekwêreld neem deesdae deeglik kennis van hierdie kunstenaar se talent.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087449.mp3	So kan jou akademiese stem help om jou argument te versterk.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087460.mp3	Jou skoolkoor het die koorwerke hieronder gedurende jou skool se jaarlikse kunstefees uitgevoer.	2	1					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087461.mp3	Ek het die hond se gegrom gehoor.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087462.mp3	Hulle sal ná skool baklei.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087463.mp3	Daar is enkele verskille in die formaat van die volume en bladsynommers.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087464.mp3	Dinge raak vinnig oorvol en baie beknop.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087484.mp3	Ons sal kniel om te bid.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087485.mp3	Kunsfinansiering ondersteun kunsorganisasies wat omgewingsbewaring deur kuns en kultuur bevorder.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087486.mp3	Ouma Essie se uitlewing van Christenskap beïnvloed Baas se siening en uitlewing van Christenskap.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087487.mp3	Woensdag is my gunsteling dag van die week.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087488.mp3	Die toetsing van motorvoertuie kan deur private of openbare voertuigtoetsstasies gedoen word.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087493.mp3	Daar bestaan nie iets soos 'n gratis maaltyd nie.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087494.mp3	Die petrolprys bly styg.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087495.mp3	Sluit kritiese studie van die voordele en nadele van verskillende vorme van voedselproduksie in.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087496.mp3	Die skoolhoof het Kinderbeskerming gebel en die polisie en maatskaplike dienste het John weggevat.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087497.mp3	Toe loop keer hulle weer terug lêplek-toe.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087503.mp3	Fisiese of logiese toegang tot inligting of inligtingstelsels deur 'n reeks netwerktoestelle.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087504.mp3	Die toename in Munisipale Dienste is as gevolg van 'n verhoging in die elektrisiteitstariewe.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087505.mp3	Die dorp is langs 'n rivier wat water aan die dorpenaars verskaf.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087506.mp3	Die konferensie vind elke drie jaar plaas onder leiding van die Internasionale Arbeidsorganisasie.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087507.mp3	Ongelyke ekonomieë kweek ongelyke samelewings en ongelyke samelewings ontwikkel en floreer nie.	2	0					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087508.mp3	Dit sal verantwoordbaarheid en gefokusde prestasie deur lede van die uitvoerende raad verbeter.	2	1					af	
b49d914b5d86775a6971a1934e67224e5274385a38e09a7b4dc11e76d843c8ebae54189e10d063e060e1a839936b959a1301bf514a710b1961db0debf05bf5c2	common_voice_af_38087509.mp3	Alle gebruike van hierdie gebiede moet op beginsels van volhoubare ontwikkeling gebaseer wees.	2	0					af	
