client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569669.mp3	הסופרים המסכנים הללו, כוח הדמיון אינו מנת חלקם מלבד כמה יחידי סגולה	4	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569670.mp3	בְּאֶמְצַע הָעִיר - שׁוּק גָּדוֹל וּמִסָּבִיב לוֹ בָּתִּים נְמוּכִים מְאוֹד.	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569672.mp3	עדיין לא טעמת כלום מן היין!	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569673.mp3	הרבה פעמים דובר על הנושא הזה	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569679.mp3	הָרַעְיוֹן הַזֶּה מִתְקַבֵּל עַל הַדַּעַת, מְאֹד מִתְקַבֵּל.	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569680.mp3	אֲנִי שׁוֹמֵעַ שְׁמוּעוֹת עַל צְבָאוֹת	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569681.mp3	הַשָּׁעָה שְׁעַת דִּמְדּוּמִים. הַשֶּׁמֶשׁ הִתְחִילָה לְהִתְחַבֵּא מִתַּחַת לָעֲנָנִים, מֵאֲחוֹרֵי הַגִּבְעָה.	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569683.mp3	מה לכתוב? – בעולם מתרחשים כל־כך הרבה מאורעות שקשה להסבירם.	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569691.mp3	צָדַקְתָּ, בָּחוּר, יֵשׁ לַעֲשׂוֹת מַשֶּׁהוּ.	4	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569692.mp3	לא האמנתי שהיום הזה יגיע כל כך מהר.	4	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569693.mp3	וכעת תנו לי לשוב ולהיות בן־אדם פרטי	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569694.mp3	טָהוֹר וְקָשֶׁה וְלָבָן הָעוֹלָם.	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569696.mp3	הוא כבר מאובטח בגלל סדרת איומים	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569698.mp3	למען האמת, לא אוכל לתאר לי שאתאים לשמש “פועלת”, במלוא מובן המלה.	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569700.mp3	כבר הפליגה? שמא אתה אומר לעבור ברגל את האוקיינוס הגדול?!	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569702.mp3	חמישה אחוז זה עדיין מספר גדול	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569705.mp3	אני אוהבת ארנבים, אבל אני מעדיפה צבים.	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569706.mp3	ככה היא תחיה וככה היא תהפוך למוקד	4	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569707.mp3	חתולים הם חכמים, אבל לאו דווקא טובי לב.	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569708.mp3	אז זה סתם נשמע כמו איזו גזירה	4	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569714.mp3	אבל יום בהיר אחד נזרקה בך טיפה של פחד…	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569715.mp3	גם פה בארץ יש לי כבר מכרים.	4	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569718.mp3	קל לי מאוד לחרוז חרוזים.	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569729.mp3	וְרַק יוֹסִי’לִי הָיָה יוֹסִי’לִי מִן הַפְּלִיטִים, שֵׁם עָצוּב וּרְצִינִי	4	2	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569732.mp3	התרגשות סביב חוקי היהודים ומשברים במדיניות־הפנים של הונגריה.	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569733.mp3	"למעט פג אחד או יילוד אחד שהועבר לבית-החולים "שניידר" בפתח-תקווה"	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569739.mp3	עָלָה רַעְיוֹן בְּמֹחִי, שֶׁאֵינִי יָכוֹל לְגַלּוֹתוֹ כָּרֶגַע.	4	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38569741.mp3	אֵלֶּה הָיוּ דְבָרָיו: ‘מַלְאַךְ אֱלֹהִים יָרַד לְחֶדְרִי וְנָטַל מִיָּדִי אֶת הַלּוּחַ.‘	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38610380.mp3	הנני בעמק יזרעאל, בנהלל.	4	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38610386.mp3	אין אתה נוסע אפוא לאמריקה?	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38610398.mp3	זה נחמד פשוט לתת למחשבות לזרום.	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38610885.mp3	אם כן, אדוני החביב, אינך מבין כלום!	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38610889.mp3	הצעדה תתחיל בשעה ארבע ליד התחנה המרכזית	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38610891.mp3	ככה אני מבינה את הדברים בשכלי הפשוט.	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38610897.mp3	אֵינִי יוֹדֵעַ אִם תָּבִין לְרוּחִי	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38610899.mp3	אני אתייחס לזה בכמה מלים מאוחר יותר	2	0	twenties	male	Natibe		he	
281c3cf84bbed9fbdc383d3b3c89633b2a96b234403bb99a087fbaaacd8623e344c884839cbff5a68e37f88352b3e8139a3cbd3a43ae2e2d7f84af420a08dd2a	common_voice_he_38610900.mp3	אַבָּא תָּפַס אוֹתִי וְאִמָּא תָּפְסָה אֶת חַנָה’לִי אֲחוֹתִי	2	0	twenties	male	Natibe		he	
